Node	PageRank
1514	6.93238e-05
1515	0.000136608
1516	0.000105276
1517	0.000105642
1518	0.000110651
1519	2.49313e-05
1520	8.68361e-05
1521	0.000123887
1522	0.000164318
1523	9.53179e-05
1524	0.000109416
1525	8.39736e-05
1526	9.79115e-05
1527	8.4452e-05
1528	8.93521e-05
1529	9.2127e-05
1530	9.23274e-05
1531	0.000117332
1532	0.000125741
1533	0.000111559
1534	6.80114e-05
1535	9.71005e-05
1536	8.91698e-05
1537	8.79619e-05
1538	6.73648e-05
1539	0.000108458
1540	7.45958e-05
1541	7.66426e-05
1542	0.000120861
1543	9.95073e-05
1544	0.000144712
1545	0.000100237
1546	0.000110496
1547	0.000126529
1548	0.000115117
1549	9.23545e-05
1550	0.000104998
1551	7.14084e-05
1552	0.000114296
1553	0.000132182
1554	0.000123335
1555	8.41089e-05
1556	0.000103394
1557	0.00012889
1558	8.02732e-05
1559	0.000110641
1560	0.000127313
1561	9.87927e-05
1562	7.34348e-05
1563	5.67907e-05
1564	8.60445e-05
1565	0.000138065
1566	0.000122175
1567	0.000151524
1568	9.00963e-05
1569	0.00010435
1570	0.000110178
1571	0.000125596
1572	0.000115085
1573	8.86775e-05
1574	7.65469e-05
1575	0.000118315
1576	9.48406e-05
1577	0.000102274
1578	0.000101759
1579	0.000110544
1580	9.88021e-05
1581	6.68302e-05
1582	0.000104118
1583	0.000133366
1584	7.85013e-05
1585	9.92256e-05
1586	9.06176e-05
1587	0.000120583
1588	9.14854e-05
1589	9.76566e-05
1590	0.000107926
1591	6.57014e-05
1592	0.000124467
1593	7.7397e-05
1594	8.83959e-05
1595	2.49313e-05
1596	9.17285e-05
1597	0.000106081
1598	0.000135961
1599	0.000122233
1600	0.000104694
1601	8.95104e-05
1602	0.000105577
1603	0.000123136
1604	9.99024e-05
1605	9.06091e-05
1606	0.000130599
1607	0.000133366
1608	0.000125326
1609	9.37891e-05
1610	0.000100675
1611	2.49313e-05
1612	0.000112236
1613	8.9707e-05
1614	0.00014762
1615	9.1519e-05
1616	0.000102274
1617	2.49313e-05
1618	0.000124609
1619	0.000120394
1620	0.000111297
1621	0.000117503
1622	0.000112956
1623	9.11109e-05
1624	9.18679e-05
1625	7.27644e-05
1626	5.92677e-05
1627	8.82612e-05
1628	0.00011855
1629	7.37583e-05
1630	0.000105366
1631	9.1672e-05
1632	8.36055e-05
1633	0.000103175
1634	0.000102979
1635	9.06254e-05
1636	5.2207e-05
1637	0.000112152
1638	0.000107881
1639	0.000134534
1640	0.000104519
1641	7.27139e-05
1642	0.000135919
1643	0.000102018
1644	0.000114376
1645	0.000120655
1646	8.33246e-05
1647	0.000138428
1648	8.6375e-05
1649	9.41341e-05
1650	9.59766e-05
1651	0.00011285
1652	0.000113439
1653	2.49313e-05
1654	0.000124671
1655	0.000125215
1656	2.49313e-05
1657	2.49313e-05
1658	6.90282e-05
1659	0.000101126
1660	8.05905e-05
1661	7.6267e-05
1662	0.000116322
1663	0.000107054
1664	0.000104682
1665	0.000115747
1666	9.0426e-05
1667	9.2831e-05
1668	8.82953e-05
1669	9.32224e-05
1670	9.49264e-05
1671	0.00011
1672	0.000113076
1673	0.000100897
1674	8.01939e-05
1675	0.000102913
1676	0.000117241
1677	9.494e-05
1678	0.000119302
1679	0.000122298
1680	5.67745e-05
1681	0.000130988
1682	0.000104472
1683	0.000120653
1684	9.70188e-05
1685	0.000134493
1686	9.98481e-05
1687	9.34179e-05
1688	9.73701e-05
1689	8.3008e-05
1690	7.65783e-05
1691	0.000100404
1692	0.000107094
1693	8.17423e-05
1694	0.000118138
1695	0.000115472
1696	0.000100039
1697	8.23652e-05
1698	8.48721e-05
1699	9.43874e-05
1700	0.000122764
1701	8.97714e-05
1702	8.93828e-05
1703	0.000117575
1704	0.000102495
1705	8.89087e-05
1706	0.00014739
1707	0.000106974
1708	7.86917e-05
1709	9.17275e-05
1710	9.77081e-05
1711	9.68969e-05
1712	8.21823e-05
1713	0.00013221
1714	0.000115246
1715	0.000134051
1716	0.000135965
1717	0.000116863
1718	7.92288e-05
1719	8.06284e-05
1720	9.35059e-05
1721	0.000134693
1722	8.62483e-05
1723	0.00013365
1724	0.00010592
1725	0.000144478
1726	9.71011e-05
1727	0.000126942
1728	6.97007e-05
1729	6.21888e-05
1730	6.54867e-05
1731	2.49313e-05
1732	0.000103725
1733	0.000147886
1734	7.31098e-05
1735	8.1207e-05
1736	0.000113077
1737	7.78856e-05
1738	0.000111473
1739	7.92349e-05
1740	8.48308e-05
1741	6.88367e-05
1742	6.07005e-05
1743	0.000140605
1744	9.7834e-05
1745	0.000107005
1746	8.47307e-05
1747	7.22379e-05
1748	0.000109467
1749	0.000124308
1750	9.74081e-05
1751	0.000105406
1752	0.00013816
1753	0.000104123
1754	0.000127675
1755	7.78335e-05
1756	9.81734e-05
1757	0.000129334
1758	6.60591e-05
1759	0.000110427
1760	0.000122748
1761	8.86561e-05
1762	6.58905e-05
1763	0.000109902
1764	0.000118995
1765	0.00012221
1766	0.000117915
1767	0.000125976
1768	8.74845e-05
1769	8.28343e-05
1770	9.20445e-05
1771	0.000114373
1772	0.000123495
1773	2.49313e-05
1774	2.49313e-05
1775	0.000104506
1776	8.51292e-05
1777	9.62393e-05
1778	7.6163e-05
1779	8.68209e-05
1780	8.99991e-05
1781	0.000112009
1782	5.71714e-05
1783	8.87519e-05
1784	0.000103783
1785	0.00012854
1786	0.00010357
1787	0.00013506
1788	0.000137734
1789	0.000135968
1790	0.000104488
1791	0.000124344
1792	0.000111064
1793	9.89476e-05
1794	0.00011108
1795	9.685e-05
1796	6.48863e-05
1797	9.88667e-05
1798	0.000157104
1799	7.92978e-05
1800	0.000120723
1801	9.05504e-05
1802	8.90276e-05
1803	8.11199e-05
1804	9.62128e-05
1805	8.2121e-05
1806	0.000137209
1807	6.27282e-05
1808	0.000105856
1809	0.000112012
1810	0.000100546
1811	0.000111208
1812	7.89793e-05
1813	0.000146264
1814	0.0001128
1815	6.22182e-05
1816	0.000108017
1817	0.000127005
1818	0.000142218
1819	0.000109605
1820	0.000118403
1821	8.81382e-05
1822	0.000101665
1823	9.67151e-05
1824	2.49313e-05
1825	0.000120665
1826	8.03308e-05
1827	0.000117371
1828	8.05967e-05
1829	0.000110382
1830	8.61259e-05
1831	0.00012364
1832	6.78694e-05
1833	8.75072e-05
1834	0.000100266
1835	7.18463e-05
1836	0.000143148
1837	9.89773e-05
1838	0.000116194
1839	8.88545e-05
1840	0.000100195
1841	8.69617e-05
1842	6.80458e-05
1843	9.40021e-05
1844	0.000107952
1845	0.000111438
1846	8.45213e-05
1847	2.49313e-05
1848	0.000118391
1849	0.000132993
1850	9.65998e-05
1851	8.06494e-05
1852	7.33396e-05
1853	8.06601e-05
1854	0.00010882
1855	7.74464e-05
1856	8.96164e-05
1857	0.000105586
1858	7.05321e-05
1859	2.49313e-05
1860	0.000128217
1861	0.000116693
1862	0.000125918
1863	8.64776e-05
1864	0.000100271
1865	9.17095e-05
1866	0.000168702
1867	0.000128973
1868	0.000120507
1869	0.000117382
1870	2.49313e-05
1871	0.00010017
1872	7.48787e-05
1873	8.27975e-05
1874	0.000122649
1875	8.95711e-05
1876	0.000133966
1877	0.00011035
1878	6.8295e-05
1879	0.000132037
1880	8.36654e-05
1881	0.000105968
1882	8.06642e-05
1883	9.80254e-05
1884	0.000110695
1885	0.000108031
1886	8.18676e-05
1887	9.49822e-05
1888	0.000132429
1889	0.000119966
1890	0.000160038
1891	0.000135797
1892	8.54494e-05
1893	0.000100439
1894	8.35673e-05
1895	9.06776e-05
1896	0.000136631
1897	0.000139395
1898	0.000123424
1899	0.000118619
1900	0.000109609
1901	9.47151e-05
1902	7.91512e-05
1903	9.91652e-05
1904	9.64774e-05
1905	0.000120553
1906	0.000105231
1907	0.00013351
1908	0.00011303
1909	8.56526e-05
1910	0.00010194
1911	7.54638e-05
1912	0.000114064
1913	5.63009e-05
1914	9.63478e-05
1915	9.64328e-05
1916	0.000112156
1917	8.85921e-05
1918	0.00011533
1919	9.17153e-05
1920	0.000108878
1921	0.000116018
1922	9.18086e-05
1923	8.39236e-05
1924	7.38009e-05
1925	2.49313e-05
1926	0.000119967
1927	0.000151232
1928	0.000121028
1929	2.49313e-05
1930	9.1891e-05
1931	0.000109115
1932	9.71019e-05
1933	0.000143195
1934	7.60413e-05
1935	9.47301e-05
1936	0.000126993
1937	0.000127168
1938	8.53392e-05
1939	7.47594e-05
1940	9.86139e-05
1941	9.35717e-05
1942	8.35887e-05
1943	8.34681e-05
1944	0.000107153
1945	8.00554e-05
1946	6.74358e-05
1947	7.87075e-05
1948	8.06922e-05
1949	8.31645e-05
1950	9.66925e-05
1951	0.000100836
1952	8.9429e-05
1953	0.000125654
1954	9.79519e-05
1955	2.49313e-05
1956	0.000115594
1957	0.000113501
1958	9.82402e-05
1959	8.41234e-05
1960	0.000100974
1961	0.000130151
1962	0.000125929
1963	0.000105983
1964	0.000110875
1965	0.000139678
1966	9.65003e-05
1967	0.000106316
1968	0.000111486
1969	7.54454e-05
1970	9.1167e-05
1971	0.000121763
1972	8.33625e-05
1973	7.41923e-05
1974	8.44566e-05
1975	0.000125765
1976	0.00011744
1977	0.000112164
1978	0.000118506
1979	0.000117942
1980	0.000123185
1981	9.67937e-05
1982	6.94463e-05
1983	9.64143e-05
1984	0.00010597
1985	0.000130593
1986	2.49313e-05
1987	0.00011697
1988	0.000126611
1989	9.30553e-05
1990	0.000122735
1991	8.92298e-05
1992	0.000107588
1993	8.37718e-05
1994	0.000123433
1995	0.000121225
1996	0.000105246
1997	0.000105402
1998	0.000107226
1999	0.000109033
2000	0.000101619
2001	0.00012335
2002	0.000106885
2003	0.000113324
2004	0.000102676
2005	0.00010007
2006	0.00011219
2007	0.000103291
2008	7.54036e-05
2009	0.000110185
2010	0.000130609
2011	0.000104154
2012	0.000110897
2013	0.000115242
2014	8.51284e-05
2015	8.49477e-05
2016	0.000108328
2017	0.000128199
2018	9.15159e-05
2019	8.3877e-05
2020	9.29665e-05
2021	0.00014858
2022	9.57362e-05
2023	0.000101185
2024	7.99442e-05
2025	7.50273e-05
2026	0.000163182
2027	8.97351e-05
2028	7.91528e-05
2029	7.77645e-05
2030	9.77254e-05
2031	6.34439e-05
2032	0.000125047
2033	0.000110211
2034	0.000138189
2035	0.000119833
2036	0.000113679
2037	7.657e-05
2038	0.000108792
2039	0.000116797
2040	8.55431e-05
2041	9.53681e-05
2042	9.9043e-05
2043	0.000103497
2044	9.13389e-05
2045	6.78789e-05
2046	0.000116782
2047	0.000123177
2048	0.000126506
2049	0.000117128
2050	0.000152246
2051	9.03076e-05
2052	0.000106642
2053	0.000116228
2054	2.49313e-05
2055	7.12721e-05
2056	9.2643e-05
2057	8.40553e-05
2058	9.81294e-05
2059	0.000138946
2060	0.000111161
2061	0.000100975
2062	7.94234e-05
2063	0.000116228
2064	9.58825e-05
2065	0.000143399
2066	0.000112193
2067	7.5417e-05
2068	0.000104779
2069	0.000138698
2070	9.93101e-05
2071	7.79343e-05
2072	0.000119862
2073	0.000107028
2074	2.49313e-05
2075	7.11815e-05
2076	0.00010295
2077	0.000108688
2078	9.70747e-05
2079	0.000109554
2080	0.000121075
2081	0.000111959
2082	7.48134e-05
2083	7.18819e-05
2084	0.00013788
2085	0.000109106
2086	0.000104402
2087	8.92591e-05
2088	8.21014e-05
2089	0.000107636
2090	0.000110424
2091	9.07101e-05
2092	6.89361e-05
2093	0.000103497
2094	0.000138026
2095	9.61956e-05
2096	0.000115074
2097	0.000108282
2098	0.000106742
2099	8.22376e-05
2100	8.59416e-05
2101	7.70785e-05
2102	9.84555e-05
2103	9.36257e-05
2104	6.26796e-05
2105	0.000117004
2106	0.00010916
2107	9.99247e-05
2108	0.000115435
2109	0.000125139
2110	0.000111372
2111	9.93333e-05
2112	0.000127919
2113	0.000108165
2114	9.24188e-05
2115	8.82572e-05
2116	2.49313e-05
2117	7.61e-05
2118	9.00536e-05
2119	2.49313e-05
2120	0.000103458
2121	0.000103328
2122	0.000100077
2123	0.000113619
2124	9.02229e-05
2125	0.000107924
2126	0.00011666
2127	8.02002e-05
2128	0.000118937
2129	0.000115099
2130	2.49313e-05
2131	8.47172e-05
2132	0.000115838
2133	9.02503e-05
2134	8.38314e-05
2135	0.000124893
2136	0.000104258
2137	2.49313e-05
2138	0.000107844
2139	0.000111425
2140	9.30152e-05
2141	2.49313e-05
2142	2.49313e-05
2143	0.000104314
2144	0.000112907
2145	0.000136713
2146	0.000141159
2147	0.000106906
2148	0.000123101
2149	0.00012396
2150	0.00011693
2151	9.44177e-05
2152	8.93442e-05
2153	0.000105271
2154	0.000119356
2155	8.20076e-05
2156	0.000105087
2157	9.48963e-05
2158	0.000154208
2159	0.000118926
2160	7.91479e-05
2161	8.91978e-05
2162	0.00011462
2163	8.46763e-05
2164	7.34002e-05
2165	9.16608e-05
2166	0.000106415
2167	2.49313e-05
2168	7.94845e-05
2169	2.49313e-05
2170	0.000126865
2171	0.000111626
2172	0.000100062
2173	0.000147895
2174	2.49313e-05
2175	8.32625e-05
2176	0.000111584
2177	6.66574e-05
2178	0.000103717
2179	0.000117202
2180	9.2219e-05
2181	2.49313e-05
2182	0.000100591
2183	0.00014865
2184	0.00010895
2185	0.000103842
2186	7.58018e-05
2187	0.00010165
2188	0.000109634
2189	0.000138625
2190	0.000141886
2191	0.000101996
2192	0.000131913
2193	0.000100399
2194	0.000110131
2195	0.00011887
2196	0.000108923
2197	0.000144898
2198	0.000115474
2199	6.60486e-05
2200	9.08474e-05
2201	9.45119e-05
2202	0.000123262
2203	8.73102e-05
2204	6.64692e-05
2205	8.04578e-05
2206	8.67876e-05
2207	9.65135e-05
2208	7.02986e-05
2209	9.15153e-05
2210	0.000115932
2211	0.000116954
2212	7.16568e-05
2213	8.24658e-05
2214	8.46217e-05
2215	0.000103442
2216	0.000121102
2217	0.000138638
2218	7.0658e-05
2219	0.000111916
2220	0.000107719
2221	9.4651e-05
2222	0.000108456
2223	0.000103249
2224	0.000108274
2225	8.60355e-05
2226	0.000105911
2227	9.20809e-05
2228	0.000120001
2229	8.91681e-05
2230	0.000102737
2231	0.000104019
2232	7.74793e-05
2233	0.000134035
2234	7.98745e-05
2235	0.00010411
2236	2.49313e-05
2237	0.000114056
2238	8.8785e-05
2239	9.71662e-05
2240	0.000127162
2241	9.44237e-05
2242	9.29923e-05
2243	2.49313e-05
2244	0.000124927
2245	6.1287e-05
2246	8.27868e-05
2247	8.74635e-05
2248	0.000131405
2249	9.48464e-05
2250	7.59157e-05
2251	2.49313e-05
2252	0.000110417
2253	9.02823e-05
2254	0.000127635
2255	0.000117843
2256	7.60941e-05
2257	9.55622e-05
2258	7.45426e-05
2259	9.91965e-05
2260	8.2781e-05
2261	7.89119e-05
2262	0.00013653
2263	9.16947e-05
2264	0.000106213
2265	9.83229e-05
2266	0.000113583
2267	0.000103145
2268	0.000109124
2269	0.000112937
2270	0.000135889
2271	0.000109478
2272	0.000106747
2273	9.06025e-05
2274	0.000101916
2275	0.000100682
2276	0.000171803
2277	0.000148228
2278	0.000111461
2279	0.000122031
2280	2.49313e-05
2281	8.64746e-05
2282	0.000148776
2283	9.76956e-05
2284	0.000107041
2285	7.27344e-05
2286	0.00012575
2287	9.53507e-05
2288	0.000115574
2289	0.000165089
2290	9.90378e-05
2291	8.53562e-05
2292	0.000124727
2293	0.00010851
2294	7.72717e-05
2295	2.49313e-05
2296	0.000106082
2297	0.000112683
2298	0.000103933
2299	9.90304e-05
2300	2.49313e-05
2301	0.000105456
2302	9.94218e-05
2303	0.000115279
2304	0.000147335
2305	9.16167e-05
2306	0.000144767
2307	0.000120706
2308	8.76871e-05
2309	9.65624e-05
2310	2.49313e-05
2311	0.000102211
2312	9.94632e-05
2313	9.60587e-05
2314	6.95344e-05
2315	0.000129443
2316	9.11683e-05
2317	8.38986e-05
2318	8.13955e-05
2319	0.000121294
2320	0.000117173
2321	6.48541e-05
2322	8.38283e-05
2323	9.6736e-05
2324	8.80873e-05
2325	6.5536e-05
2326	9.13514e-05
2327	9.27181e-05
2328	0.000113274
2329	8.48518e-05
2330	0.000135944
2331	0.000102558
2332	0.000107972
2333	0.00011948
2334	9.78682e-05
2335	8.94587e-05
2336	9.29657e-05
2337	0.000115002
2338	0.000100399
2339	8.54189e-05
2340	9.35697e-05
2341	0.000118419
2342	0.000168047
2343	0.000110569
2344	9.43215e-05
2345	0.00011116
2346	6.99229e-05
2347	0.00014122
2348	0.000100606
2349	0.000100116
2350	6.074e-05
2351	0.000116444
2352	0.000127792
2353	9.91548e-05
2354	0.000109058
2355	0.000133227
2356	0.00010317
2357	8.29801e-05
2358	0.000119472
2359	0.000100003
2360	8.93433e-05
2361	7.41652e-05
2362	9.48088e-05
2363	0.000102283
2364	6.70888e-05
2365	0.000103187
2366	0.000108692
2367	9.6849e-05
2368	0.000108314
2369	0.00010055
2370	8.90849e-05
2371	0.000127603
2372	0.000113446
2373	2.49313e-05
2374	5.98328e-05
2375	2.49313e-05
2376	0.0001279
2377	0.000111603
2378	0.000118277
2379	9.35196e-05
2380	9.89243e-05
2381	0.000112352
2382	0.000123835
2383	0.000117018
2384	7.84863e-05
2385	0.000105244
2386	9.33892e-05
2387	7.91635e-05
2388	7.75903e-05
2389	5.39377e-05
2390	0.000114678
2391	8.3611e-05
2392	8.30695e-05
2393	0.000124792
2394	0.000108135
2395	0.000129059
2396	0.000102038
2397	7.28699e-05
2398	0.000120237
2399	0.000102483
2400	0.000121495
2401	9.47809e-05
2402	0.000144925
2403	0.000104443
2404	9.21607e-05
2405	0.000150189
2406	7.2461e-05
2407	0.000110904
2408	9.13559e-05
2409	0.000100052
2410	0.000112557
2411	9.76753e-05
2412	0.0001006
2413	0.000120206
2414	9.92696e-05
2415	9.81803e-05
2416	0.000107453
2417	9.91879e-05
2418	0.000101294
2419	0.00011125
2420	7.92888e-05
2421	0.000103901
2422	3.22337e-05
2423	9.62292e-05
2424	0.000113965
2425	8.39901e-05
2426	5.50653e-05
2427	2.49313e-05
2428	7.41236e-05
2429	9.88153e-05
2430	9.13565e-05
2431	0.000124027
2432	9.48613e-05
2433	8.62316e-05
2434	6.83689e-05
2435	0.000114813
2436	2.49313e-05
2437	7.64791e-05
2438	0.000114469
2439	7.59867e-05
2440	0.000103827
2441	9.4029e-05
2442	0.000113408
2443	9.57154e-05
2444	0.00010483
2445	8.954e-05
2446	0.00013614
2447	9.94703e-05
2448	0.000103476
2449	8.65404e-05
2450	0.000123378
2451	9.82807e-05
2452	0.000139209
2453	0.00011174
2454	0.000105266
2455	0.00014239
2456	0.000138239
2457	0.00011739
2458	2.49313e-05
2459	6.84788e-05
2460	0.000105007
2461	6.46242e-05
2462	0.00011717
2463	9.23345e-05
2464	8.72785e-05
2465	0.000126026
2466	0.000108985
2467	9.16469e-05
2468	7.88456e-05
2469	8.01441e-05
2470	5.76525e-05
2471	9.09647e-05
2472	9.26372e-05
2473	0.000128149
2474	8.40032e-05
2475	0.000138282
2476	7.85984e-05
2477	0.000120182
2478	2.49313e-05
2479	0.000115733
2480	7.66467e-05
2481	0.000104622
2482	0.000117776
2483	8.5353e-05
2484	0.00011172
2485	7.59288e-05
2486	9.62626e-05
2487	0.000123127
2488	0.000115253
2489	9.87801e-05
2490	2.49313e-05
2491	0.000127569
2492	9.9932e-05
2493	0.000111938
2494	7.97028e-05
2495	0.000114912
2496	9.47739e-05
2497	0.000112139
2498	0.000123773
2499	0.000122458
2500	7.8459e-05
2501	7.69879e-05
2502	0.000100791
2503	0.00012
2504	0.000101042
2505	0.000125903
2506	8.43964e-05
2507	0.000100768
2508	0.000102096
2509	0.000103791
2510	0.000146074
2511	0.000112312
2512	2.49313e-05
2513	6.74946e-05
2514	0.000105929
2515	0.000123759
2516	9.91837e-05
2517	9.58368e-05
2518	9.13658e-05
2519	9.37079e-05
2520	8.65898e-05
2521	2.49313e-05
2522	0.000117619
2523	0.00010358
2524	9.99764e-05
2525	0.000123711
2526	9.44798e-05
2527	0.000146053
2528	0.000110364
2529	0.000112125
2530	9.66893e-05
2531	8.48861e-05
2532	9.1136e-05
2533	0.000109097
2534	0.000102664
2535	8.05332e-05
2536	0.000138306
2537	0.000124957
2538	7.27741e-05
2539	0.000132303
2540	7.52728e-05
2541	8.18495e-05
2542	0.000109168
2543	9.16661e-05
2544	0.000134784
2545	0.00014064
2546	0.000108227
2547	0.000118974
2548	0.000102722
2549	0.000125914
2550	0.0001131
2551	8.02565e-05
2552	8.40016e-05
2553	0.00011509
2554	9.93684e-05
2555	9.96439e-05
2556	9.37298e-05
2557	0.00014817
2558	9.66146e-05
2559	0.000107963
2560	2.49313e-05
2561	9.60783e-05
2562	0.000111681
2563	0.000120973
2564	0.000123501
2565	0.00013584
2566	0.000124355
2567	7.76013e-05
2568	0.000162437
2569	0.000131138
2570	8.15739e-05
2571	5.44772e-05
2572	0.000119419
2573	8.75905e-05
2574	0.00010217
2575	0.000121736
2576	9.09908e-05
2577	0.000122865
2578	8.29039e-05
2579	0.00010185
2580	0.000123233
2581	2.49313e-05
2582	7.17955e-05
2583	9.81145e-05
2584	0.000130368
2585	0.00012972
2586	0.00012257
2587	0.000104767
2588	9.09172e-05
2589	8.60129e-05
2590	9.4188e-05
2591	0.000103576
2592	0.000145245
2593	8.15208e-05
2594	0.000116861
2595	0.000121121
2596	8.02232e-05
2597	6.40037e-05
2598	7.78711e-05
2599	8.44126e-05
2600	8.96882e-05
2601	0.000105377
2602	8.05809e-05
2603	9.22502e-05
2604	9.17236e-05
2605	0.000133775
2606	0.000111401
2607	8.71966e-05
2608	9.76809e-05
2609	0.000107277
2610	5.55208e-05
2611	9.10235e-05
2612	2.49313e-05
2613	0.000105575
2614	9.07865e-05
2615	0.000120801
2616	8.48164e-05
2617	0.000144171
2618	9.93847e-05
2619	0.000111831
2620	0.000107232
2621	0.000113915
2622	7.94128e-05
2623	0.000107706
2624	0.000111353
2625	0.000129016
2626	8.47997e-05
2627	8.35417e-05
2628	0.000106785
2629	0.000113464
2630	0.000111154
2631	0.000111801
2632	5.60128e-05
2633	7.13964e-05
2634	7.64865e-05
2635	0.000123042
2636	8.92637e-05
2637	6.92354e-05
2638	0.000104605
2639	2.49313e-05
2640	6.113e-05
2641	0.000116249
2642	0.000109404
2643	9.5329e-05
2644	7.98061e-05
2645	0.000157741
2646	0.000124181
2647	9.16304e-05
2648	0.000120645
2649	0.000129268
2650	6.88062e-05
2651	0.000115711
2652	9.23864e-05
2653	0.000107144
2654	7.92822e-05
2655	0.000102564
2656	8.87811e-05
2657	0.000112428
2658	7.17174e-05
2659	0.000117013
2660	0.00014893
2661	7.49269e-05
2662	9.99773e-05
2663	0.000132945
2664	9.16084e-05
2665	0.000108457
2666	0.000113307
2667	7.61288e-05
2668	0.000140019
2669	0.000124356
2670	7.53335e-05
2671	7.92376e-05
2672	0.000108647
2673	9.95924e-05
2674	0.000117852
2675	0.000108363
2676	9.43676e-05
2677	2.49313e-05
2678	8.37205e-05
2679	8.98602e-05
2680	8.8066e-05
2681	7.92764e-05
2682	9.90553e-05
2683	0.000103741
2684	0.000111536
2685	0.000103613
2686	0.000103659
2687	8.29628e-05
2688	0.000107907
2689	8.25468e-05
2690	0.000101122
2691	0.000104372
2692	2.49313e-05
2693	0.000138676
2694	2.49313e-05
2695	2.49313e-05
2696	9.26943e-05
2697	0.000125764
2698	9.53863e-05
2699	0.000142472
2700	0.000107836
2701	0.000103761
2702	0.000119284
2703	2.49313e-05
2704	2.49313e-05
2705	0.000103031
2706	0.000106552
2707	0.000110689
2708	0.000116395
2709	0.00010135
2710	0.000100979
2711	0.000125427
2712	0.000134902
2713	9.55531e-05
2714	0.000121929
2715	5.64382e-05
2716	0.000119241
2717	0.000132447
2718	9.52354e-05
2719	0.000115735
2720	0.000112952
2721	0.000122365
2722	0.000101008
2723	7.93719e-05
2724	0.000117673
2725	8.58504e-05
2726	9.18985e-05
2727	9.13948e-05
2728	9.7938e-05
2729	0.00011373
2730	0.000160095
2731	9.22381e-05
2732	0.000119582
2733	0.00011991
2734	0.000101028
2735	0.000126677
2736	0.00011517
2737	0.000108898
2738	8.4867e-05
2739	0.000107644
2740	0.000107286
2741	0.000120867
2742	9.22252e-05
2743	0.000102683
2744	0.000110903
2745	7.9538e-05
2746	9.98322e-05
2747	8.30864e-05
2748	8.50984e-05
2749	7.80791e-05
2750	0.000114199
2751	9.29427e-05
2752	0.000128703
2753	9.66363e-05
2754	0.000131847
2755	0.000118763
2756	9.49117e-05
2757	0.000108783
2758	0.000131353
2759	9.96807e-05
2760	8.51851e-05
2761	7.90543e-05
2762	0.000124607
2763	0.000101062
2764	8.74355e-05
2765	2.49313e-05
2766	0.000118507
2767	9.53516e-05
2768	0.000123798
2769	0.000110312
2770	0.000139958
2771	0.000118405
2772	0.000120806
2773	0.00010903
2774	8.08776e-05
2775	7.89252e-05
2776	0.000125181
2777	7.93467e-05
2778	0.000117762
2779	6.79996e-05
2780	7.16139e-05
2781	0.000113243
2782	0.000110805
2783	8.9131e-05
2784	0.000122656
2785	7.11101e-05
2786	0.000131027
2787	0.000140119
2788	7.80102e-05
2789	0.000132958
2790	0.000110212
2791	9.92381e-05
2792	0.000148031
2793	0.000103709
2794	0.000154929
2795	0.000105783
2796	8.12111e-05
2797	0.000166263
2798	8.02316e-05
2799	6.43076e-05
2800	2.49313e-05
2801	6.94436e-05
2802	9.00625e-05
2803	0.000128475
2804	0.000106337
2805	0.00010282
2806	0.000109442
2807	0.000151634
2808	7.59397e-05
2809	8.66223e-05
2810	0.000132918
2811	9.27863e-05
2812	0.000118026
2813	0.00011193
2814	0.000110176
2815	9.3615e-05
2816	0.000144457
2817	0.000108144
2818	0.000103871
2819	9.97441e-05
2820	0.000104486
2821	0.00013661
2822	0.000124526
2823	2.49313e-05
2824	0.000121337
2825	0.00010222
2826	0.000141737
2827	7.19355e-05
2828	0.000104066
2829	7.24964e-05
2830	0.000106286
2831	6.98893e-05
2832	7.14161e-05
2833	0.000114327
2834	0.000109259
2835	2.49313e-05
2836	0.000110053
2837	0.000122114
2838	0.000108896
2839	0.000100704
2840	9.68781e-05
2841	0.000113779
2842	0.000135267
2843	6.8971e-05
2844	9.18674e-05
2845	0.000110028
2846	8.91135e-05
2847	0.000115987
2848	0.000125873
2849	9.32653e-05
2850	8.19947e-05
2851	9.54884e-05
2852	0.000100581
2853	8.41166e-05
2854	8.89364e-05
2855	6.54082e-05
2856	8.93856e-05
2857	0.000113696
2858	9.16105e-05
2859	9.60071e-05
2860	0.000117393
2861	7.11048e-05
2862	0.000112778
2863	5.87255e-05
2864	0.000133958
2865	9.96981e-05
2866	0.000117402
2867	8.60726e-05
2868	7.09705e-05
2869	0.000119415
2870	0.000128455
2871	0.000117682
2872	0.000109957
2873	5.84691e-05
2874	0.0001032
2875	9.89085e-05
2876	9.50557e-05
2877	0.000115243
2878	8.84133e-05
2879	0.000122801
2880	8.7501e-05
2881	8.95538e-05
2882	0.000121343
2883	0.00012127
2884	9.01301e-05
2885	0.000146104
2886	9.54792e-05
2887	0.000148024
2888	8.19941e-05
2889	8.26533e-05
2890	0.000116013
2891	0.000100147
2892	9.85824e-05
2893	0.000111736
2894	0.00010288
2895	2.49313e-05
2896	9.03818e-05
2897	7.71586e-05
2898	0.000112063
2899	0.000105481
2900	0.000104121
2901	9.84357e-05
2902	0.00010856
2903	2.49313e-05
2904	0.00010238
2905	0.000133615
2906	2.49313e-05
2907	0.000106107
2908	0.000109122
2909	0.000119809
2910	0.000110641
2911	9.31368e-05
2912	7.88004e-05
2913	0.00012442
2914	9.4714e-05
2915	0.000122647
2916	0.000130083
2917	8.46518e-05
2918	9.69788e-05
2919	2.49313e-05
2920	0.000101588
2921	9.45254e-05
